"nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"5" 5000 0.790600831774955 0.635583023621116 0.357515951296396 0.669249295891747 1232800
"6" 20000 0.792354617128729 0.648580254804568 0.369632285726811 0.673225343508866 1232800
"1" 10 0.302346964268673 0.0627335273381402 0.0351576187382784 0.0649296047047216 1232801
"2" 50 0.530880042948004 0.34155824975821 0.0179952549669502 0.351929269089644 1232801
"3" 100 0.628212188582552 0.396197478780928 0.0442753747595836 0.410327872544078 1232801
"4" 500 0.745509697204464 0.621169622207107 0.0683651508791147 0.629186489549398 1232801
"5" 5000 0.795855567409062 0.764555605593051 0.077971429620929 0.768147456066078 1232801
"6" 20000 0.803183408216699 0.789978859387086 0.08575575887232 0.792982078846138 1232801
"1" 10 0.135650301791665 0.153423325052023 -0.000580591041774678 0.152581175077124 1232802
"2" 50 0.542944717810778 0.338075541662921 0.0127609906905924 0.356328386020124 1232802
"3" 100 0.581540007822269 0.376429463789761 0.0274719664663177 0.379311760114903 1232802
"4" 500 0.709406175601804 0.620806326509841 0.0169652706482711 0.624845467931268 1232802
"5" 5000 0.802316758590353 0.765130903357655 -0.0216660560485709 0.765348359392207 1232802
"6" 20000 0.811361966613587 0.775186364644972 -0.0184868195853358 0.774874047017901 1232802
"1" 10 0.39859798864748 0.256368507523321 0.155022029539613 0.229967966164282 1232803
"2" 50 0.55029891991211 0.452758298395651 0.190248301771663 0.447404894832648 1232803
"3" 100 0.622226684480862 0.495635249910776 0.225106131865771 0.470548667823669 1232803
"4" 500 0.707513029803025 0.637531688196149 0.314709657891225 0.620508622772409 1232803
"5" 5000 0.733540263004036 0.653456160477398 0.341349626386859 0.644969976887162 1232803
"6" 12015 0.732038460811333 0.651281550902364 0.332987591777887 0.637593124516603 1232803
"1" 10 0.502119360344999 0.0814535006404636 0.0105145566149256 0.0983507441479121 1232804
"2" 50 0.644366944417355 0.251476482390334 -0.0349671069756836 0.259636675224004 1232804
"3" 100 0.667001669681702 0.274459557397825 -0.0223063956213825 0.296765953019208 1232804
"4" 500 0.690721484375845 0.495733716655492 -0.0344465843709843 0.507865897365021 1232804
"5" 5000 0.698489283245972 0.601063467726411 -0.0373975471376257 0.627433943684484 1232804
"6" 20000 0.698092885262394 0.61134579117924 -0.0377338848206621 0.642072640936642 1232804
"1" 10 0.321374202505927 0.0582071746877372 0.0334558238399283 0.0827696801516459 1232805
"2" 50 0.60524311129628 0.205081747818855 0.0266129056492231 0.21086318269047 1232805
"3" 100 0.627936844187502 0.2984957792509 0.042056519143401 0.305983349184556 1232805
"4" 500 0.679713190076331 0.409239741403343 0.0260763632047792 0.437155964706793 1232805
"5" 5000 0.706448219192387 0.616461242353353 0.0214156512246851 0.620513339023332 1232805
"6" 20000 0.706856632097859 0.632177131117845 0.0217760155530429 0.631452398413037 1232805
"1" 10 0.475643982886641 0.119541046220405 0.0309913012157791 0.119628825119358 1232806
"2" 50 0.619990190123055 0.145647103581907 0.0497662639290592 0.145450905421756 1232806
"3" 100 0.641724141414948 0.353352886432983 0.070254957510602 0.408704791860235 1232806
"4" 500 0.685276128924512 0.406158219822349 0.110475580341674 0.424104345410091 1232806
"5" 5000 0.715863021687734 0.663213846017672 0.109330423733443 0.672058779400832 1232806
"6" 20000 0.721640857301993 0.669928627947757 0.106799867871896 0.683194026000455 1232806
"1" 10 0.39659582131143 0.0463137333888886 0.000826829309801455 0.0646908849579042 1232807
"2" 50 0.559679358398995 0.166292791670795 0.00399000197199588 0.16890741413714 1232807
"3" 100 0.589645414353252 0.240142863292965 0.0166146645085769 0.24750624876863 1232807
"4" 500 0.698050144297875 0.487126587969928 0.0257157929404351 0.502990499473237 1232807
"5" 5000 0.718374529656481 0.652492449930219 0.0219600259060827 0.662678666705691 1232807
"6" 20000 0.72052068224754 0.6732692891 0.0229209897528253 0.683155204673365 1232807
"1" 10 0.430795776690483 0.126141849315879 0.0564248511719916 0.120107271995847 1232808
"2" 50 0.56606954314887 0.220556481708958 0.0937597915493574 0.262960267802679 1232808
"3" 100 0.636718097565021 0.274784600592722 0.158327135348695 0.35291008554583 1232808
"4" 500 0.664118676394098 0.405300729035476 0.147299633654222 0.465443457957401 1232808
"5" 5000 0.678433606879842 0.477351878450997 0.150707187736283 0.571209772321166 1232808
"6" 9075 0.681985311310851 0.476134608837664 0.145349599767073 0.569247725904938 1232808
"1" 10 0.25349854100137 0.318871703727023 0.0290435954289899 0.0482952128306006 1232809
"2" 50 0.502329874232606 0.571456314087308 0.106530554654441 0.0850006156426982 1232809
"3" 100 0.550555015660435 0.686529573759706 0.118522774728864 0.0907264502692171 1232809
"4" 500 0.630796782034868 0.764280802275612 0.191172805122962 0.145069826179088 1232809
"5" 5000 0.652514912814057 0.783428313593104 0.189130724242176 0.182900375515698 1232809
"6" 20000 0.659482012289681 0.790859886367104 0.19085247871029 0.180658090626991 1232809
"1" 10 0.32033340825178 0.39632942018633 0.0299095546254158 0.106131863138652 1232810
"2" 50 0.425225038261037 0.454405398334129 0.0814359150136413 0.192703109358521 1232810
"3" 100 0.575108740592095 0.55506904358208 0.0881149614177103 0.249154609321876 1232810
"4" 500 0.645827348830862 0.684969959336881 0.138484100936166 0.365048761927875 1232810
"5" 5000 0.669588416793539 0.701147009971861 0.161520404271064 0.406388333897067 1232810
"6" 20000 0.67434543545543 0.70911941289618 0.164755817637063 0.412226487319295 1232810
"1" 10 0.34956689411662 0.142245259810366 0.00880485768699176 0.0376779039720748 1232811
"2" 50 0.512395469851903 0.420278800480856 0.0165366358559691 0.0225146497380421 1232811
"3" 100 0.541664914914163 0.473712554838703 0.0106787428154648 0.0590113654346906 1232811
"4" 500 0.665225216579865 0.704768997624309 -0.000644648516419133 0.0829554531874012 1232811
"5" 5000 0.70120941668582 0.781918610135885 0.0328690662812712 0.0909755213761436 1232811
"6" 20000 0.709009263331687 0.796425203769342 0.0339861901078609 0.0941346995094026 1232811
"1" 10 0.172615580773858 0.134937506423069 -0.020654716680924 0.0126366872340842 1232812
"2" 50 0.460235616325247 0.485271212301036 0.00388189353923734 0.0188469223101503 1232812
"3" 100 0.506862382972404 0.644114691155078 0.00740542764396025 0.040052212421592 1232812
"4" 500 0.628484369825766 0.748263256315333 0.00718120274638697 0.0454296113301393 1232812
"5" 5000 0.679996036027198 0.790906069700313 -0.0131712107244159 0.0480802725940695 1232812
"6" 20000 0.688824891369146 0.803278491612011 -0.0114654998964478 0.0509391428998794 1232812
"1" 10 0.237993255209646 0.49928736200437 0.0552516274986145 0.0472232538975186 1232813
"2" 50 0.477187707220251 0.575702458196692 0.0588714029277371 0.051163363435413 1232813
"3" 100 0.528761498732528 0.656094306969361 0.0926746597558926 0.097972185079708 1232813
"4" 500 0.599030789668006 0.718499395534489 0.126886342572732 0.113780673347602 1232813
"5" 5000 0.649807750084713 0.758669292774486 0.143988179804792 0.136424290661416 1232813
"6" 14005 0.648678572351292 0.764635515550363 0.139039017824266 0.138738704597293 1232813
"1" 10 0.269623649585758 0.157547733535276 0.00816623973622492 0.163502974507907 1232814
"2" 50 0.47663892869838 0.414964018406927 0.0923391702265021 0.417723483011293 1232814
"3" 100 0.574265433846032 0.431086690823198 0.139951210777348 0.470164395894518 1232814
"4" 500 0.614033559886819 0.686214390347681 0.156587997295619 0.688384580069197 1232814
"5" 5000 0.638910660882733 0.731179760407894 0.185945619137248 0.734619230833693 1232814
"6" 20000 0.638093836707106 0.739828486973349 0.180672298356366 0.741446119164296 1232814
"1" 10 0.227011852678381 0.224588439156739 0.0862753106205661 0.213391952671483 1232815
"2" 50 0.452730162957543 0.41301568902035 0.120445891250627 0.419768806061989 1232815
"3" 100 0.543562084869064 0.437758513687467 0.228098836038511 0.439420693773769 1232815
"4" 500 0.567149955796142 0.576716520715712 0.303479120892216 0.569948788214751 1232815
"5" 5000 0.60371896363471 0.666682682923168 0.304319971833429 0.668800826484605 1232815
"6" 20000 0.605765034258329 0.672941016357054 0.31316492292457 0.666850853111411 1232815
"1" 10 0.298399175582271 0.14732535564858 0.0116239028799001 0.150053654985965 1232816
"2" 50 0.423874047146479 0.30406957712693 0.0252818886612778 0.304559869394063 1232816
"3" 100 0.595501794008745 0.438287627731776 0.0251257287534872 0.444603273880631 1232816
"4" 500 0.645504997303335 0.62232223662794 0.0505197322203582 0.622137068537542 1232816
"5" 5000 0.678102377029572 0.750403163441212 0.0552365622556742 0.745291178381527 1232816
"6" 20000 0.68128964078858 0.774499862564194 0.0592046255536353 0.769904382309445 1232816
"1" 10 0.272107945847875 0.0918529075669563 0.0228348805503572 0.0978060016138129 1232817
"2" 50 0.382363127854876 0.280450095958576 -0.00208609026244715 0.283323890538887 1232817
"3" 100 0.479160118439636 0.421458623455704 0.024820870512303 0.421902746552891 1232817
"4" 500 0.629831090754197 0.646410288751778 0.0282523088134877 0.646039331411368 1232817
"5" 5000 0.666419752593433 0.757456758959684 0.0239880360121322 0.756558071188846 1232817
"6" 20000 0.678996354348416 0.778984542513158 0.0166086418591761 0.777855411123503 1232817
"1" 10 0.230076497664934 0.204984464697631 0.0518322469065421 0.212598299092295 1232818
"2" 50 0.481613466389548 0.384444980545407 0.161803097527491 0.388023127324773 1232818
"3" 100 0.525433637123051 0.481774446387387 0.140273395587245 0.515339462194399 1232818
"4" 500 0.603740570514418 0.657074330946642 0.228906737999236 0.656333584273972 1232818
"5" 5000 0.629206239909984 0.715529253510458 0.269952111737278 0.724542338700619 1232818
"6" 14616 0.628825856483478 0.720805292557868 0.271609782669631 0.73180966416492 1232818
"1" 10 0.575593788142187 NA -0.0169722259268688 NA 1232819
"2" 50 0.801766320840482 NA 0.0394767447279766 NA 1232819
"3" 100 0.842071277554793 NA 0.0464859476468133 NA 1232819
"4" 500 0.872123541058956 NA 0.0254909777863164 NA 1232819
"5" 5000 0.889352798291929 NA 0.0195466188499107 NA 1232819
"6" 20000 0.889328319119919 NA 0.0335405455155741 NA 1232819
"1" 10 0.409010781994585 NA 0.0495778730955139 NA 1232820
"2" 50 0.771579531809395 NA 0.0505586256563305 NA 1232820
"3" 100 0.773863639258527 NA 0.0502594130106576 NA 1232820
"4" 500 0.871918116684231 NA 0.0399864455092234 NA 1232820
"5" 5000 0.896416152048695 NA 0.0456548628522478 NA 1232820
"6" 20000 0.897405216071891 NA 0.0457088873577165 NA 1232820
"1" 10 0.508487276692413 NA 0.02284645070489 NA 1232821
"2" 50 0.67534471220321 NA 0.0697848847643454 NA 1232821
"3" 100 0.746315327552925 NA 0.0809369386872667 NA 1232821
"4" 500 0.836558704730234 NA 0.12364798544236 NA 1232821
"5" 5000 0.891073441695165 NA 0.130312822402213 NA 1232821
"6" 20000 0.897053648125725 NA 0.124398604456403 NA 1232821
"1" 10 0.545443396662914 NA 0.0206290883700726 NA 1232822
"2" 50 0.740058121922524 NA 0.0532719818275965 NA 1232822
"3" 100 0.770101786854271 NA 0.0696808830372727 NA 1232822
"4" 500 0.854753656728979 NA 0.0722679086122241 NA 1232822
"5" 5000 0.901897723417166 NA 0.0741146218371108 NA 1232822
"6" 20000 0.908719172928477 NA 0.0809320036981463 NA 1232822
"1" 10 0.44911819006535 NA 0.0212968146693969 NA 1232823
"2" 50 0.686520433604677 NA 0.0194684648058101 NA 1232823
"3" 100 0.761130029204824 NA 0.0916251676627344 NA 1232823
"4" 500 0.824952272860126 NA 0.05174759480281 NA 1232823
"5" 5000 0.860607131224416 NA 0.0223718355246017 NA 1232823
"6" 5680 0.860081836942896 NA 0.0256498347232374 NA 1232823
"1" 10 0.306392045706245 NA 0.0742331365789899 NA 1232824
"2" 50 0.605998064600248 NA 0.112736477749631 NA 1232824
"3" 100 0.701112304085071 NA 0.152999358004019 NA 1232824
"4" 500 0.799964531529498 NA 0.180553079195753 NA 1232824
"5" 5000 0.82071139729866 NA 0.2478451232155 NA 1232824
"6" 20000 0.831413194871405 NA 0.252161363456148 NA 1232824
"1" 10 0.425338465042747 NA 0.0288737039799319 NA 1232825
"2" 50 0.601388479065134 NA 0.0694682493503435 NA 1232825
"3" 100 0.660220602990915 NA 0.0715785916964867 NA 1232825
"4" 500 0.839776971170168 NA 0.13739172810331 NA 1232825
"5" 5000 0.857697998373616 NA 0.178150880176721 NA 1232825
"6" 20000 0.861652779930289 NA 0.17168901191283 NA 1232825
"1" 10 0.190181157380977 NA 0.0560664732440367 NA 1232826
"2" 50 0.551949033524113 NA 0.0316959177594001 NA 1232826
"3" 100 0.678457142344481 NA 0.0416036320244409 NA 1232826
"4" 500 0.771350835847595 NA 0.078286808397238 NA 1232826
"5" 5000 0.848524957413129 NA 0.124084413864255 NA 1232826
"6" 20000 0.861455505697508 NA 0.129453701915179 NA 1232826
"1" 10 0.113355042357529 NA 0.00234981859976131 NA 1232827
"2" 50 0.550688127657383 NA 0.0365119238200922 NA 1232827
"3" 100 0.599980059563566 NA 0.0167701085858631 NA 1232827
"4" 500 0.773328222803151 NA 0.0277637536867002 NA 1232827
"5" 5000 0.848004873579225 NA 0.0368917346417233 NA 1232827
"6" 20000 0.859824920248006 NA 0.0310067537790884 NA 1232827
"1" 10 0.413175880196309 NA 0.039629439129071 NA 1232828
"2" 50 0.667793853311788 NA 0.133049147854964 NA 1232828
"3" 100 0.671352858491293 NA 0.08213699394908 NA 1232828
"4" 500 0.747679316988857 NA 0.174478975754418 NA 1232828
"5" 5000 0.778945929393315 NA 0.156834330357433 NA 1232828
"6" 7949 0.783745573702296 NA 0.161232959998301 NA 1232828
"1" 10 0.341820542316376 NA 0.00842398406543005 NA 1232829
"2" 50 0.649039655450493 NA 0.0860266197105999 NA 1232829
"3" 100 0.697339114572354 NA 0.0878071293667017 NA 1232829
"4" 500 0.824595399782053 NA 0.170467081171222 NA 1232829
"5" 5000 0.85653172438833 NA 0.208890145181888 NA 1232829
"6" 20000 0.858696757256548 NA 0.216162649411037 NA 1232829
"1" 10 0.408756264944347 NA 0.0525462948475015 NA 1232830
"2" 50 0.597370039674038 NA 0.0956835077710663 NA 1232830
"3" 100 0.689596854129883 NA 0.124998089666598 NA 1232830
"4" 500 0.764529846427491 NA 0.213923544539182 NA 1232830
"5" 5000 0.829297799305622 NA 0.244219835620702 NA 1232830
"6" 20000 0.837615402872985 NA 0.246961993768907 NA 1232830
"1" 10 0.411436514285316 NA 0.0558672449502884 NA 1232831
"2" 50 0.543000522517356 NA 0.0258605717630794 NA 1232831
"3" 100 0.656862727753236 NA 0.0586467307934421 NA 1232831
"4" 500 0.752269315189417 NA 0.121544687286473 NA 1232831
"5" 5000 0.825549345126845 NA 0.158287724045138 NA 1232831
"6" 20000 0.845430448101778 NA 0.167181237749026 NA 1232831
"1" 10 0.219757979362356 NA 0.00819528689050709 NA 1232832
"2" 50 0.520188997527409 NA 0.0346228078298828 NA 1232832
"3" 100 0.607206938676303 NA 0.0200678162300304 NA 1232832
"4" 500 0.748968180636447 NA 0.0470342608561489 NA 1232832
"5" 5000 0.828866656239423 NA 0.0461184957944655 NA 1232832
"6" 20000 0.836557461934445 NA 0.050125980953779 NA 1232832
"1" 10 0.373707118399542 NA 0.0527908166454294 NA 1232833
"2" 50 0.612937365104831 NA 0.10442360376118 NA 1232833
"3" 100 0.676266457631252 NA 0.108508817057291 NA 1232833
"4" 500 0.757270519651798 NA 0.193366072146177 NA 1232833
"5" 5000 0.788087777761809 NA 0.204967083534726 NA 1232833
"6" 9877 0.78605345755046 NA 0.203939565383169 NA 1232833
"1" 10 0.52038562719171 0.0815310553081114 -0.00395235071190697 0.0999439776799822 1232834
"2" 50 0.768074944093373 0.269415664597902 0.0038824748982158 0.349999626388386 1232834
"3" 100 0.813642709096729 0.293018049186664 0.0107565080700849 0.33861509530554 1232834
"4" 500 0.84895183120255 0.544694047051037 0.0311165732843505 0.563586897339724 1232834
"5" 5000 0.863272005770885 0.666590599270068 0.0325359257499524 0.69865246906272 1232834
"6" 20000 0.864398753266655 0.698543042885953 0.0344662451031711 0.701030384057843 1232834
"1" 10 0.419408290561431 0.0950416886166527 0.0108529446627196 0.0906826847608893 1232835
"2" 50 0.713517035042876 0.222250085391176 0.0302911827092051 0.212249375266252 1232835
"3" 100 0.749257642380035 0.257126050147569 0.0265633014400161 0.283742234738109 1232835
"4" 500 0.837931505926094 0.479550729218222 0.0575244720270938 0.493494415219605 1232835
"5" 5000 0.862639456319694 0.577976748051516 0.017398210854245 0.571427194900604 1232835
"6" 20000 0.86685694411502 0.598315688989468 0.01869953346319 0.589208033863929 1232835
"1" 10 0.533845010272018 0.117526118024864 0.040957363086134 0.115532897915257 1232836
"2" 50 0.739723748028946 0.157561799616325 0.0568528791010817 0.177944358729642 1232836
"3" 100 0.776181124634657 0.386480783775525 0.0710557014953899 0.390247830670474 1232836
"4" 500 0.839779824503987 0.419055612946688 0.113901228964252 0.43844172739747 1232836
"5" 5000 0.888585130740358 0.616651399644982 0.132853574982074 0.636029412919645 1232836
"6" 20000 0.897277341224723 0.598828812185007 0.136130829461346 0.664663019909319 1232836
"1" 10 0.479913779516857 0.125173707262451 0.0274481198734461 0.14491132135193 1232837
"2" 50 0.629015485677439 0.179982268839585 0.0396422745249061 0.206929740855241 1232837
"3" 100 0.722404265367814 0.244846176192519 0.0382773489790452 0.321232450890078 1232837
"4" 500 0.816780874056845 0.467198956778406 0.0130610668224798 0.475371990819629 1232837
"5" 5000 0.861024136345201 0.645316584450931 0.0107738942861723 0.666668068025021 1232837
"6" 20000 0.865032836597009 0.651337950611671 0.00804814206996362 0.698360773043894 1232837
"1" 10 0.62174972925008 0.0779539592840969 0.0835350222513527 0.0976563121724734 1232838
"2" 50 0.807877622031584 0.272685296591086 0.0913786446086415 0.286959696717927 1232838
