"seed" "subpopID" "indID" "indSubpopIndex" "subpop" "phen_sal" "phen_temp" "sal_opt" "temp_opt" "fitness" "subset" "N" "opt0" "opt1" "x" "y" "PC1" "PC2" "PC3" "LFMM_U1_temp" "LFMM_U1_sal" "LFMM_U2_temp" "LFMM_U2_sal" "RDA1" "RDA2" "RDA1_corr" "RDA2_corr" "RDA_PC1" "RDA_PC2" "RDA_PC1_corr" "RDA_PC2_corr" "RDA_predict_tempPhen_20KSNPs" "RDA_predict_salPhen_20KSNPs" "RDA_predict_tempPhen_20KSNPs_structcorr" "RDA_predict_salPhen_20KSNPs_structcorr"
"9177" "1231094" 80 9183 4 80 0 0.736001 1 0.555556 0.936954 TRUE 27 1 0.555556 10 8 -54.6452 -3.70297 -22.9517 -2.67270392237087 -36.0408218194128 -17.1082664906535 -4.09712938515076 1.61641837335151 3.58236029174688 -1.91196531046588 3.46677925688912 0.328602766046332 1.73134779184299 1.30998427984437 -0.592077518317052 1635.84550546656 61.4322680799632 -11.7963820135715 58.0862213183193
"9182" "1231094" 80 9188 9 80 0 0.542445 1 0.555556 0.999656 TRUE 27 1 0.555556 10 8 -49.2616 -10.3718 -32.712 -5.92330408259176 -32.5940840668198 -22.0551592468477 -7.23898465022295 1.45841377016201 3.84375522146521 -2.96900052657756 3.65809974826686 0.630712891015572 2.34457631605454 2.35733252504865 0.253558866182367 1483.74443765787 63.6997879691039 -17.786742455894 60.3651112255317
"9183" "1231094" 80 9189 10 80 0 0.566389 1 0.555556 0.999765 TRUE 27 1 0.555556 10 8 -47.623 -4.62407 -28.1061 -3.3497752381491 -30.839063181309 -18.8184794291536 -4.59066362179602 1.38004104614192 2.16313946976522 -2.51931866614778 2.01512881296606 0.391946856117015 1.94484469242285 2.14353681300404 0.166752189869218 1407.21267445052 36.5610345181013 -15.6716024538626 33.5806484147461
"9188" "1231094" 80 9194 15 80 0 0.478944 1 0.555556 0.98833 TRUE 27 1 0.555556 10 8 -55.7634 2.36894 -27.8592 1.37978217197703 -36.9332509747768 -20.323413488703 -0.0914214732703555 1.65218220585454 2.86789983186361 -2.45278523699946 2.74533481971443 -0.0479473825619491 2.13085269984065 1.85049927904751 -1.085460057825 1671.74218969071 47.3987559818594 -14.6199274194487 44.2497200726426
"9189" "1231094" 80 9195 16 80 0 0.55727 1 0.555556 0.999994 TRUE 27 1 0.555556 10 8 -55.7077 -2.15824 -28.2956 -1.19974078873554 -37.324258762095 -20.6087618194261 -2.69707371002861 1.6688401566639 2.28570884526647 -2.77250855279747 2.13140343510183 0.192019313997122 2.16676661652733 1.62717179595054 -0.947587203826535 1691.47444675603 38.2072249146088 -16.6512884690268 34.8208633940455
"9190" "1231094" 80 9196 17 80 0 0.405704 1 0.555556 0.956082 TRUE 27 1 0.555556 10 8 -52.6479 -2.54852 -24.3615 -1.09546328536408 -35.45002013358 -17.2077862608479 -2.50786251523799 1.58664078019614 2.54532530313971 -2.26001307903907 2.41731505009077 0.18227186671291 1.74477396490124 1.43075527868772 -0.540443077969722 1598.47876685467 44.2096010955396 -13.7869226649594 40.9802695352128
"9193" "1231094" 80 9199 20 80 0 0.719413 1 0.555556 0.947718 TRUE 27 1 0.555556 10 8 -56.3795 -5.75507 -20.5243 -2.73331947669173 -37.0544875858847 -14.1720119955539 -4.20183495290607 1.66068772658656 1.95644092881147 -1.93974737069152 1.83627522088497 0.334706828290092 1.36879796488594 0.531913199972842 -1.2640032651922 1667.89551425885 36.9855503784973 -11.8989867933028 33.5353266133746
"9196" "1231094" 80 9202 23 80 0 0.512925 1 0.555556 0.996372 TRUE 27 1 0.555556 10 8 -49.818 -9.73001 -28.3452 -6.1008292399188 -31.7238306086064 -19.565302967484 -7.37979209945242 1.42079563882993 2.27906098551474 -2.5880039050601 2.11364696596326 0.647657525908103 2.03729570671734 1.94080390686373 0.251039016952531 1434.55734424868 38.4669684484577 -16.0018013878055 35.2696367527471
"9198" "1231094" 80 9204 25 80 0 0.727087 1 0.555556 0.942852 TRUE 27 1 0.555556 10 8 -55.8834 3.7163 -21.7396 2.69282155565675 -37.2006534336328 -18.0979182545562 1.22297521989347 1.66602632954825 2.72890029985071 -1.89126852017514 2.64026915219227 -0.169969311292663 1.85500930640202 1.54975322461613 -0.788855882347221 1678.39845266507 47.1688324764087 -11.6488110939612 44.1092025356997
"9199" "1231094" 80 9205 26 80 0 0.499974 1 0.555556 0.993841 TRUE 27 1 0.555556 10 8 -54.1371 -4.69929 -26.8155 -3.04603396032461 -36.3358370574312 -19.3104450504085 -4.49591303676069 1.62636281783689 3.78955928236188 -2.51696853411575 3.64022752165829 0.363230698372604 2.00414111574391 1.60889685811727 -0.659710427545543 1624.7773247976 63.3646942651785 -15.5581246448002 59.9729632748524
"9200" "1231094" 81 9206 0 81 0 0.95495 -1 0.777778 0.93915 TRUE 17 -1 0.777778 1 9 -69.285 20.174 -21.4594 11.9962965504183 -46.7468023682268 -21.0626561123955 10.1533744750459 2.09454484194838 -4.60842724784383 -1.13710061317965 -4.61797501475047 -0.975922677391131 2.12183306793186 3.53892735681162 0.441154095883107 2115.81761396738 -70.7278666413695 -6.80218286216481 -73.9215962609068
"9201" "1231094" 81 9207 1 81 0 0.732944 -1 0.777778 0.995988 TRUE 17 -1 0.777778 1 9 -75.8792 21.7467 -23.6744 12.4953716124587 -51.3739444346225 -23.570362586053 10.4587763471463 2.29972351751444 -5.82535345438046 -1.64642288525918 -5.86005965055 -1.02196319432961 2.43426084651071 3.32960926137511 -0.879782725769383 2297.65178538133 -85.9237106989283 -9.40245078982285 -89.4413485971682
"9202" "1231094" 81 9208 2 81 0 0.654427 -1 0.777778 0.970028 TRUE 17 -1 0.777778 1 9 -70.5092 22.737 -20.279 13.4444600161254 -47.790011927541 -20.776366242934 11.5619356488376 2.140285998961 -4.28306193871324 -1.19241168051347 -4.28831244057487 -1.11065893165482 2.08588366428687 3.31659901556849 0.169542197782337 2134.10904498725 -66.2496904021426 -6.07756536750633 -69.3410429970734
"9203" "1231094" 81 9209 3 81 0 1.00642 -1 0.777778 0.900725 TRUE 17 -1 0.777778 1 9 -70.4925 20.8284 -20.3655 11.9513267179127 -47.4128678541441 -20.9891848825372 10.0830562565412 2.12462421049047 -4.96357292234527 -1.02795292309464 -4.96707481076424 -0.971633799918704 2.11316219258243 3.61813372293162 -0.0302065816903441 2131.99941431765 -76.6499226578417 -5.79922885787212 -79.8313216976465
"9204" "1231094" 81 9210 4 81 0 0.732504 -1 0.777778 0.995909 TRUE 17 -1 0.777778 1 9 -69.8997 21.419 -21.0093 12.0095583103324 -47.4445601116558 -21.4393593981925 10.1431612655857 2.12612327441541 -3.79241707578303 -1.09171823856485 -3.79867390706628 -0.977395774686181 2.16768412771699 3.6603536452081 0.256268423809333 2142.34443249657 -56.0170050282167 -6.26456919941307 -59.2741222917696
"9205" "1231094" 81 9211 5 81 0 0.853712 -1 0.777778 0.988534 TRUE 17 -1 0.777778 1 9 -71.4798 24.4385 -19.3005 15.1011584512316 -48.6783268315844 -20.8665565291846 13.1882453028272 2.1801626498003 -3.87531243350321 -1.1224911941128 -3.86962465747372 -1.26479629496059 2.0966175884683 3.191831884719 0.200462785863717 2178.47543114672 -56.7774466172803 -6.61704881423077 -59.9045248489136
"9207" "1231094" 81 9213 7 81 0 0.915973 -1 0.777778 0.962524 TRUE 17 -1 0.777778 1 9 -68.4132 20.0698 -18.8235 11.3905804907456 -45.6855710982509 -19.0288890205322 9.60218334577187 2.04916368069252 -3.71850468928947 -0.660630470141722 -3.70400659566845 -0.919887263784644 1.86847322508501 3.57041218887818 0.170489504857226 2073.94066021527 -55.0818456486708 -3.47494974467195 -58.23489802018
"9211" "1231094" 81 9217 11 81 0 0.868626 -1 0.777778 0.983629 TRUE 17 -1 0.777778 1 9 -74.2499 22.5151 -18.9925 13.8076244720629 -51.0059633761441 -20.6809852770172 11.8018695234645 2.2852081891328 -4.91056094323388 -0.994097406826028 -4.90694705794636 -1.14422935532084 2.07481914418146 3.10866165854705 -0.664928135964768 2297.38349085043 -74.3440332437026 -5.73263764475871 -77.7777850289666
"9213" "1231094" 81 9219 13 81 0 0.711401 -1 0.777778 0.991227 TRUE 17 -1 0.777778 1 9 -66.6904 17.1477 -20.3314 9.76540920192928 -44.8156497197901 -20.2598185394276 8.00154998994657 2.00932631871987 -3.2809274412344 -1.022848093595 -3.29402571480416 -0.768911562275657 2.02076374173526 3.51658948737029 0.861375233216213 1991.63644498827 -50.1609204253901 -5.93742095032074 -53.231789878351
"9214" "1231094" 81 9220 14 81 0 0.606986 -1 0.777778 0.94333 TRUE 17 -1 0.777778 1 9 -71.7617 19.0881 -21.9601 11.230984442561 -48.4508341950076 -21.4076967507336 9.325568784978 2.171397591309 -3.16528350587008 -1.17237994930125 -3.17987925914047 -0.905202096458835 2.16303330561475 3.33521449231781 0.0571083896394679 2184.20537120763 -46.7818645534246 -6.61647236802961 -50.1900302921926
"9217" "1231094" 82 9223 0 82 0 0.805988 -0.777778 0.777778 0.99841 TRUE 32 -0.777778 0.777778 2 9 -73.8656 21.9863 -22.0737 12.7502392840467 -49.6660287973812 -22.091408247856 10.7933559099169 2.22496661826705 -4.45620161896452 -1.2166877377892 -4.46543364020954 -1.04830622782944 2.2451358832549 3.42976108238066 -0.500967268014298 2225.59901102395 -66.4956281040097 -7.20155186555917 -69.8543014532734
"9222" "1231094" 82 9228 5 82 0 0.492522 -0.777778 0.777778 0.84981 TRUE 32 -0.777778 0.777778 2 9 -71.47 21.4061 -17.5482 13.1218030100551 -48.9684570787944 -18.5291824559895 11.2021657921543 2.1945668453225 -3.96674737607107 -0.821421786833202 -3.95657982743908 -1.08299549872291 1.80265173131553 2.9313838528772 -0.24640243706004 2207.8046932707 -60.2191609873361 -4.47067869964932 -63.5262059484712
"9226" "1231094" 82 9232 9 82 0 0.851083 -0.777778 0.777778 0.98931 TRUE 32 -0.777778 0.777778 2 9 -66.2011 14.0832 -22.8228 8.08772225597079 -44.1074670817978 -21.0930204100663 6.34214742496231 1.976179279081 -3.34794127829193 -1.45839817899854 -3.39110962219547 -0.615178404194333 2.11992547741022 3.573052825984 0.65454765683148 1959.83898809795 -49.057110499809 -8.37134767360953 -52.2284771410987
"9228" "1231094" 82 9234 11 82 0 0.655323 -0.777778 0.777778 0.970455 TRUE 32 -0.777778 0.777778 2 9 -73.1715 21.2861 -23.8552 12.1555839191942 -49.6890261390143 -23.6486708781439 10.1967640671572 2.22497861323814 -2.36135987537599 -1.59643883456032 -2.39216382804051 -0.993654332186579 2.43585035087991 3.52642498841498 -0.35494153141106 2224.36960577024 -33.9531887445468 -9.45933431769851 -37.3350064896343
"9231" "1231094" 82 9237 14 82 0 0.662918 -0.777778 0.777778 0.973959 TRUE 32 -0.777778 0.777778 2 9 -67.7476 19.2152 -20.1176 11.0166848158265 -45.7361345485146 -19.4032547089506 9.22323931296209 2.05066294360523 -3.27594605967859 -0.828438143249793 -3.27293117795737 -0.887469315585215 1.91050218840533 3.5967945681261 0.324963551667015 2057.99487942413 -48.7670124302226 -4.78516748816067 -51.9223076546866
"9234" "1231094" 82 9240 17 82 0 0.712209 -0.777778 0.777778 0.991438 TRUE 32 -0.777778 0.777778 2 9 -72.3052 21.9805 -22.1687 12.8060984460861 -48.8095885568956 -22.6426655948752 10.8840255158035 2.18639894466991 -3.14300336933737 -1.31183357196086 -3.15627711822802 -1.05388731339127 2.31202058968662 3.43575186139197 0.0361268862793683 2190.25301825457 -47.5160807599745 -7.49242561696972 -50.7437643204734
"9235" "1231094" 82 9241 18 82 0 0.961988 -0.777778 0.777778 0.934385 TRUE 32 -0.777778 0.777778 2 9 -71.6647 18.6987 -20.8914 10.8938847317147 -48.3622614078939 -21.3026247842743 8.98708681375222 2.16714680144999 -4.42683046941613 -1.18105412438636 -4.44411906528556 -0.875726136449923 2.14731342047319 3.44994077590004 -0.166330812127586 2167.74756926586 -66.2300929623072 -6.95677607963295 -69.594024294176
"9237" "1231094" 82 9243 20 82 0 0.653374 -0.777778 0.777778 0.969522 TRUE 32 -0.777778 0.777778 2 9 -71.204 15.6753 -28.8327 8.88238517753457 -48.3333913522258 -25.9332139801803 6.96109819463284 2.16357549100461 -2.40414325639918 -2.13378168796141 -2.47951152444863 -0.68935966266516 2.7190935713026 3.56988063895923 0.3500426263983 2142.72701141537 -34.0451013609584 -12.7187949784714 -37.5244445925115
"9240" "1231094" 82 9246 23 82 0 0.500473 -0.777778 0.777778 0.857447 TRUE 32 -0.777778 0.777778 2 9 -67.5292 21.431 -25.3193 12.8017998264456 -45.3924757181621 -23.3193297795667 11.0075290739224 2.03232104158184 -3.47905534093757 -1.42540375469734 -3.49722251130815 -1.05336699213241 2.3964866031482 4.02258578412165 0.889727202611988 2021.19150330775 -47.7062613320873 -7.98868938842411 -50.6122110340929
"9244" "1231094" 82 9250 27 82 0 0.595072 -0.777778 0.777778 0.935417 TRUE 32 -0.777778 0.777778 2 9 -67.1609 13.1704 -26.4286 7.0864784657133 -44.5754872294274 -23.4950889760993 5.32928259932285 1.99881077192232 -0.986983934047528 -1.42524333281636 -1.03083688422698 -0.522786529033135 2.41537337159262 3.91630001879848 1.21050749461274 2003.14132628419 -8.11808598486304 -8.37737052577728 -11.4240046961171
"9251" "1231094" 83 9257 2 83 0 0.699357 -0.555556 0.777778 0.987776 TRUE 55 -0.555556 0.777778 3 9 -71.5679 12.3872 -22.8438 6.675712722469 -48.5541654234343 -22.2085123221118 4.75774093659356 2.17594279253514 -1.6718707608207 -1.62451921175691 -1.73244230244821 -0.48667099922796 2.25211555995376 2.97747811543333 0.156669518976859 2171.82220977383 -19.8733127858 -9.66138789677389 -23.612032032249
"9259" "1231094" 83 9265 10 83 0 0.595728 -0.555556 0.777778 0.935865 TRUE 55 -0.555556 0.777778 3 9 -66.9102 13.5997 -20.3923 7.94592645446337 -44.6996828649205 -19.5840630449925 6.19692304638283 2.00515812278646 0.0622902910979635 -0.988831616188348 0.0441596730185598 -0.605236185913032 1.92490271802212 3.22889632942382 0.982865468364817 2018.23005170289 3.84994271716075 -5.35365418726604 0.571202109729196
"9270" "1231094" 83 9276 21 83 0 0.980513 -0.555556 0.777778 0.921084 TRUE 55 -0.555556 0.777778 3 9 -71.5928 20.1906 -21.5436 12.3015236426076 -47.9712244998233 -21.1901157074845 10.4168926999635 2.14975798956598 -3.03032998001476 -1.13645096215951 -3.03699379109125 -1.00924429928965 2.12764874672968 3.31246047045683 0.132300471004837 2137.96589851073 -42.8836111295649 -6.75881869403158 -46.0644484077574
"9278" "1231094" 83 9284 29 83 0 0.784747 -0.555556 0.777778 0.999903 TRUE 55 -0.555556 0.777778 3 9 -67.0597 11.1701 -25.4169 6.69757291399966 -45.434551685078 -24.1336141739312 4.89419098001341 2.03536080575843 -2.23794015188426 -1.82813553717786 -2.30850942039014 -0.488534663648007 2.49155089114809 3.75867350639586 0.988371956929605 2028.56294606999 -32.3804228503633 -11.2784592915872 -35.8597733865559
"9279" "1231094" 83 9285 30 83 0 0.66843 -0.555556 0.777778 0.97637 TRUE 55 -0.555556 0.777778 3 9 -70.5794 16.2326 -22.8569 9.75746116922467 -48.3545542345912 -22.1013310626517 7.85073790811181 2.16660158386417 -2.67106435701603 -1.40379320756861 -2.70646648018169 -0.772856318581805 2.24012083031527 3.34825332268998 0.272490299314003 2177.16598363073 -37.7319378510409 -7.95455184456831 -41.2294070269915
"9290" "1231094" 83 9296 41 83 0 0.749969 -0.555556 0.777778 0.998455 TRUE 55 -0.555556 0.777778 3 9 -73.1017 21.7287 -18.2159 12.2117977362119 -48.784666658496 -19.6088868704737 10.3022194571038 2.18797811911717 -3.53346602974849 -0.682054200286441 -3.51653574184518 -1.00075320083668 1.9320906749386 3.11585526109957 -0.219061112834596 2197.44533036039 -51.3790088239927 -3.84230970501748 -54.664609197102
"9292" "1231094" 83 9298 43 83 0 0.544334 -0.555556 0.777778 0.896738 TRUE 55 -0.555556 0.777778 3 9 -71.4075 16.868 -21.2492 9.44586112161421 -48.9634308053695 -21.1047393585745 7.52427101197424 2.19575200004716 -2.4330137257427 -1.0166930890484 -2.44950213580451 -0.743955791844223 2.11628024037747 3.35254737186268 -0.0043352262677626 2212.72811034507 -35.1356727359117 -5.52632757304073 -38.7324982940589
"9296" "1231094" 83 9302 47 83 0 0.783641 -0.555556 0.777778 0.999931 TRUE 55 -0.555556 0.777778 3 9 -69.2849 18.6559 -25.1946 10.7512323991403 -46.6754275305037 -23.3386488690417 8.91002580087697 2.09139222821989 -3.08041512052825 -1.3577613348991 -3.10547981151344 -0.865106930878235 2.39422570102681 3.96044641371397 0.617856872106346 2113.70191730537 -43.4731910258577 -7.8548497859331 -46.7490875430582
"9298" "1231094" 83 9304 49 83 0 0.886205 -0.555556 0.777778 0.976761 TRUE 55 -0.555556 0.777778 3 9 -73.5052 21.5131 -19.8117 13.172792956138 -49.8829741533196 -20.5941521289854 11.2126589165261 2.23474652026242 -3.87881708972332 -1.13726727475393 -3.88334226001095 -1.09000938089644 2.05456026788687 3.14024463614785 -0.472452580766427 2262.67068869157 -54.3801949581527 -6.33593281077513 -57.778298612754
"9303" "1231094" 83 9309 54 83 0 0.986212 -0.555556 0.777778 0.916778 TRUE 55 -0.555556 0.777778 3 9 -69.8645 21.2782 -20.0348 13.3336839939397 -47.3488316747064 -20.7634211547801 11.4783934909828 2.12229514290467 -2.42560397224008 -0.927332517338968 -2.41728462463588 -1.1053777914502 2.0740343090886 3.32574295895286 0.632010319738149 2115.59652428981 -33.5187342144953 -5.1963656353828 -36.612990742404
"9309" "1231094" 84 9315 5 84 0 0.554446 -0.333333 0.777778 0.905059 TRUE 79 -0.333333 0.777778 4 9 -71.9328 19.7162 -18.8088 11.1568764510838 -49.2442600994038 -19.5667933211165 9.22324261088197 2.20621951385023 -2.31859970507423 -1.15813462642605 -2.3332929966818 -0.905303741051726 1.92115680089781 2.9548296024186 -0.516022795339744 2205.83694963781 -33.1460967451682 -7.21159524583314 -36.5738140476837
"9313" "1231094" 84 9319 9 84 0 0.580626 -0.333333 0.777778 0.925207 TRUE 79 -0.333333 0.777778 4 9 -72.9304 22.3537 -17.4129 13.7436687987566 -50.2542266564521 -19.0001292416477 11.7735217023913 2.25132795133521 -3.31256585499634 -0.981368336313884 -3.30783298362949 -1.14546773389657 1.85221483277279 2.86403715943866 -0.505113410490063 2263.66491770654 -49.5371105536884 -5.46801808094332 -52.9099192170451
"9339" "1231094" 84 9345 35 84 0 0.511517 -0.333333 0.777778 0.867804 TRUE 79 -0.333333 0.777778 4 9 -69.5053 20.1665 -24.5196 11.8969466483731 -46.8762098744191 -22.7082992636766 10.0503182582684 2.09972527545918 -2.50601432346344 -1.39368133535048 -2.52716330166602 -0.974027859257045 2.3112408501144 3.7249246979782 0.381012520366956 2110.33002806184 -32.8893976845166 -7.73773092116286 -36.0567319507965
"9344" "1231094" 84 9350 40 84 0 0.723213 -0.333333 0.777778 0.994063 TRUE 79 -0.333333 0.777778 4 9 -70.0158 23.0034 -15.9915 13.2040591971892 -47.001554928528 -17.6188081949924 11.370162367628 2.10692669507839 -1.77138174339901 -0.703272094913334 -1.749769152456 -1.09575330301496 1.67916451424903 2.89865319655193 0.235556505029604 2098.92921547877 -23.8518848264635 -3.74657089501056 -26.8697685089983
"9353" "1231094" 84 9359 49 84 0 0.896422 -0.333333 0.777778 0.97224 TRUE 79 -0.333333 0.777778 4 9 -68.8274 21.5245 -16.5065 13.2795487984274 -46.402873838191 -17.763095397253 11.4614292842484 2.07964669247809 -3.8750048824164 -0.732165810961816 -3.85726257088668 -1.10216078995304 1.69931128138604 3.08510058749706 0.229402867185861 2092.24893223701 -58.1084194344012 -4.1020550745145 -61.154568820574
"9355" "1231094" 84 9361 51 84 0 0.984448 -0.333333 0.777778 0.918122 TRUE 79 -0.333333 0.777778 4 9 -69.897 17.425 -15.3725 10.7265806040525 -47.7370405892334 -16.8407220386911 8.8641162637912 2.14079704447016 -1.04937508419482 -0.789182356304396 -1.0475904998783 -0.865689958391097 1.58140709261245 2.4334104527547 -0.071410030369598 2158.74951278899 -13.2192437923767 -4.83255807061932 -16.6510749605201
"9370" "1231094" 84 9376 66 84 0 0.661228 -0.333333 0.777778 0.973198 TRUE 79 -0.333333 0.777778 4 9 -64.5604 18.4604 -17.635 9.90800943869423 -43.8078357626697 -19.4640832419308 8.19214574689799 1.96450165087885 -1.34372182012514 -0.889269317567565 -1.34771560412135 -0.789487851708513 1.90731032075507 3.55568008037411 1.22742521839252 1972.91746918091 -18.1299550273857 -4.92744110026143 -21.189003762165
"9372" "1231094" 84 9378 68 84 0 0.60633 -0.333333 0.777778 0.942906 TRUE 79 -0.333333 0.777778 4 9 -75.2529 22.8042 -20.6893 13.1747610439272 -50.8036063410827 -20.9371506542393 11.1770730410369 2.27521480371862 -3.11169821218633 -1.30885201481924 -3.12344890639541 -1.09265654225916 2.09213456394861 2.90978093229128 -0.745902379099136 2281.24007494523 -44.1665487454392 -8.18120615782826 -47.572579313649
"9377" "1231094" 84 9383 73 84 0 0.909591 -0.333333 0.777778 0.965847 TRUE 79 -0.333333 0.777778 4 9 -67.7443 14.6352 -24.013 8.29263503809737 -44.8379055841201 -22.053518591111 6.52800941102475 2.01122032843807 -2.48126079472089 -1.18115673392289 -2.50795197558035 -0.638972221473589 2.22986526948465 3.71472025717732 1.09409852943762 2003.57493554624 -35.5433490178924 -7.02781751000296 -38.7619620886529
